order_id,customer_id,product_id,quantity,payment_method,order_date
1427,331,8,2,Cash,2025-02-20
1428,101,1,5,UPI,2026-03-05
1429,39,14,4,Net Banking,2024-09-13
1430,303,15,4,Cash,2025-07-23
1431,100,12,3,UPI,2025-09-26
1432,635,1,5,Net Banking,2024-09-03
1433,590,2,4,Net Banking,2025-10-30
1434,664,12,2,Card,2025-05-05
1435,928,15,5,UPI,2024-06-29
1436,351,15,2,UPI,2025-02-06
1437,888,5,1,Net Banking,2024-09-29
1438,768,8,2,UPI,2026-06-11
1439,430,8,5,Cash,2025-02-19
1440,860,6,1,Net Banking,2026-06-16
1441,834,16,2,Net Banking,2024-08-08
1442,587,10,5,Net Banking,2026-01-23
1443,449,13,1,UPI,2025-01-28
1444,872,5,3,Net Banking,2025-01-08
1445,834,11,3,UPI,2024-12-01
1446,298,6,3,Card,2026-02-24
1447,262,13,3,Card,2025-11-20
1448,363,9,1,UPI,2025-12-03
1449,836,7,5,Card,2026-06-10
1450,968,6,4,Card,2024-09-13
1451,344,1,4,Cash,2024-11-06
1452,567,6,2,UPI,2025-02-05
1453,474,2,4,Net Banking,2026-02-02
1454,762,14,3,Cash,2024-07-14
1455,205,8,2,Card,2025-04-17
1456,5,16,1,UPI,2024-10-16
1457,422,3,3,Net Banking,2026-03-17
1458,439,5,4,UPI,2026-02-12
1459,488,16,2,UPI,2025-09-26
1460,957,5,2,Net Banking,2025-03-03
1461,212,5,5,Card,2025-12-09
1462,37,9,2,Card,2026-06-10
1463,551,12,5,Card,2025-06-11
1464,705,1,4,Net Banking,2024-10-31
1465,847,4,1,Net Banking,2024-11-26
1466,338,11,4,Cash,2026-04-18
1467,243,1,3,UPI,2024-09-09
1468,682,6,4,Cash,2025-09-24
1469,740,12,1,Cash,2026-03-24
1470,909,6,1,Card,2024-07-08
1471,606,11,5,Net Banking,2026-01-25
1472,850,1,4,Cash,2024-06-26
1473,460,2,1,Cash,2024-07-25
1474,151,2,1,UPI,2026-02-15
1475,300,14,3,Net Banking,2025-01-24
1476,79,16,5,UPI,2025-05-06
1477,701,16,3,Net Banking,2024-09-08
1478,992,1,4,Net Banking,2026-03-13
1479,199,8,5,Cash,2025-10-01
1480,33,12,2,Cash,2024-08-05
1481,365,1,2,Net Banking,2025-11-07
1482,123,12,2,Net Banking,2024-08-08
1483,269,3,3,Cash,2025-10-04
1484,776,7,2,Cash,2025-01-05
1485,957,7,4,UPI,2024-07-17
1486,363,3,1,UPI,2024-08-25
1487,122,12,2,Cash,2026-04-07
1488,600,14,5,UPI,2025-12-25
1489,724,6,5,UPI,2025-03-16
1490,742,10,3,Cash,2026-03-01
1491,531,8,3,Cash,2024-07-28
1492,425,4,4,UPI,2025-05-22
1493,75,12,4,Cash,2025-12-29
1494,735,10,5,UPI,2024-12-03
1495,682,6,2,Cash,2026-03-26
1496,437,10,3,Net Banking,2026-06-03
1497,639,10,5,Card,2025-01-12
1498,266,14,3,Card,2025-08-29
1499,249,2,3,Card,2025-04-14
1500,823,10,2,Net Banking,2025-09-19
1501,75,16,3,Net Banking,2024-09-16
1502,970,16,5,Cash,2025-11-28
1503,432,3,2,Net Banking,2025-09-03
1504,905,3,3,Net Banking,2025-11-21
1505,999,5,4,Cash,2026-01-28
1506,575,6,5,Net Banking,2025-06-02
1507,842,12,2,Card,2025-01-07
1508,14,2,1,Net Banking,2024-11-01
1509,409,4,2,UPI,2025-11-15
1510,968,6,3,Card,2026-02-05
1511,899,14,4,Card,2025-12-20
1512,950,15,3,Net Banking,2025-01-07
1513,721,11,5,Cash,2026-06-08
1514,559,13,1,Cash,2025-08-25
1515,152,11,4,Card,2026-06-10
1516,690,11,2,Card,2026-03-24
1517,780,4,3,Net Banking,2025-01-08
1518,581,10,3,Cash,2025-12-15
1519,457,3,4,Cash,2025-08-22
1520,342,10,1,Card,2025-03-24
1521,499,1,2,UPI,2024-08-03
1522,64,16,3,Card,2025-11-28
1523,441,13,5,Card,2025-08-20
1524,37,11,2,Cash,2025-03-27
1525,955,13,4,UPI,2026-01-29
1526,342,7,2,Card,2026-01-04
1527,147,11,3,UPI,2025-04-18
1528,867,12,5,UPI,2026-01-05
1529,578,9,4,Cash,2024-08-30
1530,288,11,5,Net Banking,2025-03-20
1531,118,8,5,Card,2024-12-05
1532,88,1,5,UPI,2024-08-12
1533,909,4,2,UPI,2025-06-26
1534,812,10,2,Card,2024-07-15
1535,185,8,3,Net Banking,2025-02-13
1536,251,15,5,Card,2026-03-16
1537,571,8,3,Net Banking,2025-02-02
1538,379,16,2,Card,2025-12-31
1539,217,7,5,Net Banking,2026-03-13
1540,362,12,1,Net Banking,2024-10-28
1541,622,6,2,Net Banking,2025-11-13
1542,885,2,4,Cash,2026-05-25
1543,541,5,2,UPI,2026-05-21
1544,651,10,2,Net Banking,2024-10-28
1545,444,16,3,Card,2024-11-24
1546,301,3,2,Cash,2025-07-07
1547,66,13,5,Card,2026-06-16
1548,452,2,4,Cash,2026-04-27
1549,508,16,3,Net Banking,2025-07-09
1550,772,8,3,Card,2024-08-25
1551,79,14,1,UPI,2025-05-17
1552,997,4,4,Card,2025-09-05
1553,993,14,4,Card,2025-10-08
1554,85,1,3,Card,2026-03-06
1555,79,10,4,UPI,2024-09-23
1556,775,15,3,UPI,2024-07-01
1557,663,5,4,Cash,2025-01-24
1558,654,15,3,UPI,2024-12-30
1559,42,4,1,Net Banking,2025-12-15
1560,45,11,1,Cash,2025-03-30
1561,545,14,5,Net Banking,2026-03-25
1562,752,1,2,Cash,2025-08-29
1563,442,3,5,Card,2025-05-17
1564,771,14,3,Cash,2026-02-04
1565,540,9,3,Net Banking,2024-08-21
1566,656,9,2,Cash,2025-03-18
1567,755,12,3,UPI,2025-02-01
1568,763,9,5,Cash,2024-12-30
1569,487,11,4,Net Banking,2025-08-18
1570,156,4,1,Cash,2026-06-11
1571,687,16,5,Cash,2025-07-19
1572,268,9,1,Net Banking,2025-04-28
1573,893,10,5,Card,2024-12-28
1574,372,13,2,Card,2025-09-19
1575,340,14,3,UPI,2025-08-31
1576,582,6,5,Cash,2026-06-07
1577,51,1,5,Net Banking,2026-03-21
1578,873,12,3,UPI,2025-09-06
1579,4,3,2,UPI,2025-06-04
1580,900,3,3,Cash,2026-06-03
1581,551,2,3,Cash,2024-12-07
1582,997,6,4,Cash,2025-12-10
1583,148,13,5,Cash,2025-09-12
1584,538,9,3,Cash,2025-03-21
1585,13,9,2,UPI,2026-01-21
1586,266,10,5,Net Banking,2026-05-07
1587,933,6,2,UPI,2024-10-26
1588,410,16,2,UPI,2025-12-26
1589,473,3,3,Card,2024-08-16
1590,427,10,3,Cash,2025-05-01
1591,760,8,2,Net Banking,2024-12-22
1592,646,8,5,Net Banking,2024-10-23
1593,629,14,1,Cash,2025-07-12
1594,51,16,4,UPI,2025-04-08
1595,372,13,4,Card,2024-08-30
1596,278,16,3,Cash,2024-08-25
1597,807,11,5,Net Banking,2025-05-26
1598,746,6,3,Card,2025-09-04
1599,26,7,3,UPI,2025-03-14
1600,945,14,1,Net Banking,2025-04-04
1601,526,1,4,Cash,2026-02-14
1602,318,7,2,Net Banking,2026-01-10
1603,8,3,2,Cash,2024-08-12
1604,970,10,4,Cash,2025-11-13
1605,215,8,5,Net Banking,2025-05-19
1606,85,15,5,UPI,2024-11-22
1607,493,16,4,Cash,2026-03-04
1608,443,1,4,UPI,2026-04-28
1609,334,12,4,UPI,2026-02-06
1610,601,14,2,UPI,2025-04-23
1611,821,5,3,Net Banking,2025-01-29
1612,775,15,5,Cash,2024-11-27
1613,531,14,1,UPI,2025-12-14
1614,541,5,4,UPI,2026-05-15
1615,690,3,4,Card,2025-05-30
1616,311,6,4,UPI,2024-08-18
1617,867,12,1,Cash,2024-09-06
1618,323,7,3,Card,2025-10-28
1619,673,12,4,Net Banking,2025-11-23
1620,931,3,1,UPI,2026-05-03
1621,511,14,4,Cash,2025-01-29
1622,932,12,1,Net Banking,2025-02-01
1623,428,7,2,Card,2025-12-08
1624,884,9,4,Net Banking,2024-10-02
1625,503,9,4,Net Banking,2024-07-29
1626,179,5,4,Card,2025-08-30
1627,30,10,2,Cash,2024-07-03
1628,798,3,4,Card,2025-12-04
1629,886,10,4,Card,2025-06-13
1630,73,14,5,UPI,2026-04-02
1631,346,2,1,Net Banking,2025-07-11
1632,852,5,5,UPI,2025-05-18
1633,550,13,5,Card,2024-08-26
1634,683,13,4,Card,2025-10-13
1635,658,13,3,Card,2025-03-08
1636,921,7,2,UPI,2025-04-26
1637,856,1,5,Cash,2024-10-21
1638,384,5,5,Card,2025-09-14
1639,208,11,1,Card,2025-05-20
1640,926,3,1,Card,2025-12-24
1641,732,3,2,Cash,2026-03-10
1642,25,2,2,Card,2025-03-25
1643,730,14,4,Net Banking,2025-07-12
1644,277,15,3,Net Banking,2025-09-19
1645,118,6,1,Card,2026-04-20
1646,365,6,5,Net Banking,2025-09-27
1647,122,8,2,Cash,2024-09-21
1648,681,15,5,Card,2025-06-03
1649,921,8,5,UPI,2026-05-29
1650,290,9,2,Card,2026-05-29
1651,945,9,1,Cash,2025-05-05
1652,632,7,3,UPI,2025-07-13
1653,753,12,5,UPI,2025-07-02
1654,799,4,4,UPI,2024-09-09
1655,452,3,2,Cash,2025-03-25
1656,885,1,2,Card,2025-09-30
1657,711,13,5,UPI,2025-10-12
1658,51,2,3,UPI,2025-12-24
1659,171,6,3,Cash,2025-10-28
1660,594,6,5,Net Banking,2025-04-30
1661,565,12,5,Net Banking,2026-02-17
1662,110,5,4,Net Banking,2026-03-10
1663,575,10,5,Cash,2024-07-17
1664,715,4,1,UPI,2025-11-15
1665,631,16,5,Net Banking,2026-04-18
1666,154,13,2,Cash,2025-11-06
1667,399,11,2,Cash,2024-07-08
1668,274,16,5,Net Banking,2025-03-25
1669,225,3,5,Net Banking,2026-04-15
1670,902,13,1,UPI,2025-10-13
1671,154,9,5,Net Banking,2026-01-04
1672,998,9,4,UPI,2024-08-21
1673,386,10,4,Net Banking,2025-05-07
1674,619,9,3,Cash,2026-04-26
1675,410,7,1,Net Banking,2025-07-16
1676,406,11,5,Net Banking,2026-01-16
1677,455,3,4,Card,2024-08-01
1678,387,13,1,Cash,2025-04-21
1679,154,16,1,Net Banking,2025-10-02
1680,217,13,4,Net Banking,2025-07-20
1681,971,13,5,UPI,2026-03-02
1682,274,1,1,Card,2024-09-25
1683,182,6,3,Card,2025-09-16
1684,218,9,1,Cash,2024-12-10
1685,519,12,3,Card,2026-05-09
1686,276,2,1,Cash,2024-10-05
1687,678,6,5,UPI,2025-04-15
1688,570,5,3,Net Banking,2024-07-04
1689,394,11,3,Card,2026-02-14
1690,302,11,1,Card,2025-08-21
1691,297,13,5,UPI,2025-04-12
1692,939,13,2,Cash,2025-05-16
1693,890,3,2,UPI,2024-07-11
1694,362,15,5,Card,2024-09-03
1695,977,16,1,UPI,2025-09-13
1696,145,1,2,UPI,2026-01-07
1697,507,11,3,UPI,2025-07-11
1698,671,2,1,UPI,2025-01-22
1699,557,9,5,Net Banking,2025-07-13
1700,256,2,3,UPI,2025-08-04
1701,781,15,3,Net Banking,2024-06-27
1702,508,14,3,Cash,2026-01-22
1703,456,12,5,UPI,2026-04-01
1704,112,5,3,UPI,2025-11-29
1705,119,5,1,Net Banking,2024-08-23
1706,221,9,4,Cash,2024-09-16
1707,615,8,3,Cash,2025-10-23
1708,447,11,1,Net Banking,2025-02-05
1709,778,4,4,Net Banking,2024-09-10
1710,948,1,5,Cash,2026-04-26
1711,787,7,5,Card,2025-08-06
1712,662,1,4,Cash,2024-07-03
1713,479,16,1,Cash,2025-06-12
1714,100,4,1,Card,2025-07-11
1715,94,9,3,UPI,2024-09-07
1716,599,15,1,Card,2024-09-30
1717,348,16,5,UPI,2024-07-15
1718,994,8,4,Card,2025-07-01
1719,883,4,2,Card,2025-09-22
1720,430,6,4,Net Banking,2025-10-03
1721,450,15,3,Card,2024-11-15
1722,346,5,3,Net Banking,2025-06-26
1723,35,4,5,UPI,2025-07-31
1724,701,6,3,UPI,2024-09-15
1725,909,1,2,Net Banking,2026-05-04
1726,36,2,2,Card,2026-01-20
1727,992,1,5,Cash,2025-11-02
1728,569,5,5,Cash,2025-12-03
1729,295,1,3,UPI,2026-03-10
1730,663,13,5,Cash,2025-10-11
1731,711,2,1,Card,2025-12-10
1732,599,14,5,Cash,2026-04-09
1733,782,2,4,Cash,2025-10-28
1734,162,2,3,Cash,2026-02-10
1735,330,10,3,UPI,2025-11-25
1736,48,13,1,Net Banking,2025-08-15
1737,357,9,3,UPI,2025-09-13
1738,105,12,3,Card,2025-01-19
1739,54,15,4,Net Banking,2025-10-24
1740,953,12,4,UPI,2024-07-08
1741,584,11,2,Net Banking,2026-05-09
1742,412,4,5,Cash,2025-01-03
1743,711,10,2,Cash,2026-06-10
1744,364,1,4,Net Banking,2026-03-26
1745,764,11,4,Cash,2024-12-05
1746,610,2,1,Card,2024-12-18
1747,510,6,2,Net Banking,2024-10-28
1748,946,6,1,Net Banking,2025-10-04
1749,753,16,5,Card,2024-10-28
1750,158,6,5,UPI,2025-12-18
1751,756,4,4,Net Banking,2026-01-29
1752,390,15,3,Cash,2025-02-22
1753,271,4,5,Cash,2024-10-10
1754,764,6,5,Cash,2026-06-07
1755,557,8,4,UPI,2026-05-08
1756,468,11,2,Cash,2024-11-28
1757,689,11,1,Cash,2024-09-08
1758,91,12,5,Cash,2024-08-16
1759,34,16,2,Net Banking,2024-07-01
1760,520,8,5,Net Banking,2026-04-07
1761,783,4,2,Card,2025-12-25
1762,118,16,5,Card,2025-09-22
1763,926,12,5,Net Banking,2025-05-18
1764,235,1,4,Net Banking,2026-04-02
1765,837,6,1,Card,2025-04-24
1766,977,15,1,Cash,2024-09-14
1767,210,2,5,Card,2024-07-17
1768,367,3,1,UPI,2025-07-18
1769,348,7,3,Cash,2025-06-24
1770,18,14,2,Cash,2024-09-14
1771,839,2,5,UPI,2025-11-07
1772,865,8,2,Net Banking,2025-02-04
1773,349,14,3,Net Banking,2026-04-05
1774,659,5,3,UPI,2025-06-16
1775,286,7,3,UPI,2026-05-20
1776,254,15,2,Net Banking,2026-05-31
1777,60,16,5,Card,2025-06-28
1778,485,10,4,Card,2026-05-13
1779,923,16,4,Net Banking,2024-09-06
1780,878,15,4,Net Banking,2025-12-09
1781,129,9,4,Net Banking,2026-04-05
1782,304,2,4,Card,2024-07-29
1783,463,12,5,UPI,2025-10-01
1784,134,12,2,Cash,2024-09-04
1785,452,11,4,UPI,2026-05-21
1786,238,11,4,UPI,2024-09-03
1787,752,7,3,Cash,2024-11-14
1788,533,6,5,Card,2025-04-30
1789,616,16,1,Net Banking,2025-10-19
1790,917,3,2,Card,2024-11-08
1791,403,2,2,Card,2025-01-05
1792,307,14,4,UPI,2026-05-15
1793,208,3,3,UPI,2025-09-02
1794,447,12,5,Cash,2026-06-10
1795,489,2,5,Net Banking,2024-06-28
1796,515,1,4,UPI,2026-04-23
1797,383,8,5,Net Banking,2025-12-26
1798,437,16,5,Cash,2026-04-25
1799,699,12,3,UPI,2026-06-01
1800,65,11,5,Net Banking,2026-06-03
1801,429,2,3,Cash,2025-11-18
1802,585,14,5,Cash,2026-03-20
1803,333,10,5,UPI,2025-06-18
1804,295,15,2,Cash,2024-10-27
1805,758,12,1,Net Banking,2026-04-10
1806,631,16,5,Cash,2025-05-25
1807,350,9,3,UPI,2025-09-21
1808,48,7,5,Card,2025-05-25
1809,245,11,5,Card,2025-05-13
1810,602,10,4,Cash,2024-06-28
1811,38,12,2,UPI,2025-08-15
1812,822,14,4,Cash,2024-09-17
1813,197,11,3,Card,2025-11-14
1814,551,7,4,Net Banking,2025-06-03
1815,26,5,5,Card,2024-10-23
1816,493,7,5,Cash,2025-12-20
1817,761,3,1,Card,2025-11-19
1818,325,5,1,UPI,2025-03-26
1819,337,3,3,Cash,2025-10-30
1820,447,15,2,Cash,2026-01-19
1821,390,10,1,UPI,2025-06-26
1822,937,11,2,Cash,2024-08-30
1823,616,3,1,Card,2024-11-12
1824,787,15,2,UPI,2024-09-21
1825,103,8,5,Card,2025-06-03
1826,813,2,1,Cash,2026-02-13
1827,673,10,1,UPI,2026-05-23
1828,779,10,3,Cash,2024-07-28
1829,658,1,1,Cash,2025-08-06
1830,272,14,3,Net Banking,2024-12-19
1831,75,13,1,Card,2024-12-09
1832,964,14,1,Card,2025-11-02
1833,671,11,5,Net Banking,2025-07-11
1834,16,3,4,UPI,2025-08-02
1835,270,1,5,Card,2025-08-07
1836,803,12,5,Card,2026-03-07
1837,566,7,2,UPI,2024-12-29
1838,986,11,5,UPI,2024-09-13
1839,863,8,4,Card,2025-03-04
1840,81,5,5,Card,2024-12-24
1841,903,14,5,UPI,2025-08-13
1842,966,11,4,Card,2026-02-15
1843,816,15,2,Card,2026-01-13
1844,210,9,1,Cash,2025-06-01
1845,315,11,1,Cash,2026-02-25
1846,177,13,3,Cash,2024-12-09
1847,836,13,1,Cash,2026-05-31
1848,821,13,3,Cash,2025-10-31
1849,483,3,5,Cash,2025-11-09
1850,64,4,4,Card,2024-12-02
1851,80,2,1,Net Banking,2024-08-08
1852,992,8,4,Card,2024-10-04
1853,80,15,2,Cash,2025-05-02
1854,177,14,3,UPI,2024-10-20
1855,301,10,4,Cash,2026-03-24
1856,380,3,1,Net Banking,2024-08-29
1857,236,13,2,Cash,2025-03-18
1858,637,8,3,UPI,2025-02-07
1859,786,7,5,Net Banking,2025-09-30
1860,840,9,2,Cash,2025-11-20
1861,833,3,2,Card,2025-04-19
1862,474,2,5,Card,2024-08-09
1863,875,15,3,Card,2024-07-18
1864,160,13,2,UPI,2024-08-25
1865,184,9,2,Net Banking,2024-10-20
1866,760,12,1,Cash,2025-10-31
1867,559,10,2,UPI,2024-08-14
1868,720,9,2,UPI,2025-08-27
1869,972,1,4,Net Banking,2025-09-14
1870,473,1,4,Net Banking,2024-10-16
1871,44,6,3,Card,2025-07-18
1872,42,1,3,Card,2024-09-20
1873,410,11,5,Cash,2024-08-06
1874,655,2,2,Card,2025-08-23
1875,495,3,1,Net Banking,2025-05-11
1876,105,10,4,UPI,2025-07-24
1877,944,1,5,UPI,2025-05-29
1878,162,14,3,Net Banking,2025-08-13
1879,967,15,1,Card,2024-10-17
1880,647,9,2,Net Banking,2024-11-27
1881,708,13,1,Net Banking,2024-07-23
1882,744,14,4,Card,2026-03-07
1883,701,15,2,Card,2026-05-07
1884,16,9,1,Net Banking,2025-05-03
1885,871,3,5,Cash,2024-11-11
1886,329,15,3,UPI,2025-01-27
1887,954,1,5,UPI,2025-03-23
1888,114,11,1,Cash,2024-10-30
1889,591,1,5,Card,2025-11-30
1890,982,13,2,Cash,2025-01-02
1891,819,2,4,Card,2025-03-01
1892,293,9,2,Cash,2026-04-06
1893,806,6,3,Card,2025-02-17
1894,976,16,3,Net Banking,2025-10-23
1895,182,13,3,Cash,2026-06-19
1896,195,5,4,Card,2025-10-27
1897,471,16,1,Cash,2026-05-14
1898,738,14,3,Card,2025-12-11
1899,999,3,4,Net Banking,2025-08-13
1900,558,13,5,Cash,2025-07-25
1901,543,5,2,Net Banking,2024-10-10
1902,670,5,2,Card,2025-07-23
1903,937,13,4,Net Banking,2024-12-20
1904,214,15,5,UPI,2025-11-05
1905,239,12,1,Net Banking,2024-10-02
1906,738,11,2,Net Banking,2026-03-12
1907,179,2,2,Card,2026-04-12
1908,463,3,1,Cash,2024-08-12
1909,572,14,4,Card,2026-03-07
1910,948,12,4,UPI,2025-05-20
1911,925,11,5,Cash,2025-07-23
1912,401,11,4,Cash,2024-11-13
1913,243,4,2,Card,2026-02-25
1914,443,11,2,Card,2025-07-09
1915,110,16,2,Cash,2024-08-21
1916,195,2,4,Card,2025-01-04
1917,951,14,1,UPI,2026-05-24
1918,545,5,4,Cash,2025-10-27
1919,367,9,1,Cash,2025-10-21
1920,4,6,2,Net Banking,2024-09-16
1921,970,6,1,Cash,2024-09-20
1922,67,7,4,Net Banking,2024-06-28
1923,947,6,5,UPI,2025-01-04
1924,144,8,5,UPI,2024-07-22
1925,455,1,4,Net Banking,2025-10-31
1926,568,16,4,UPI,2025-08-24
1927,330,7,2,Card,2025-04-10
1928,733,14,4,UPI,2024-12-06
1929,503,15,1,Net Banking,2024-09-01
1930,190,12,4,Card,2024-12-20
1931,923,11,3,Net Banking,2025-04-09
1932,573,12,2,UPI,2026-02-13
1933,752,11,4,UPI,2025-04-10
1934,990,6,5,UPI,2024-07-29
1935,509,7,1,Cash,2025-06-15
1936,402,13,1,Cash,2026-05-04
1937,648,13,3,Net Banking,2025-09-27
1938,463,7,5,UPI,2025-06-19
1939,527,10,5,UPI,2026-04-09
1940,702,10,3,Cash,2025-10-16
1941,847,13,2,Cash,2024-08-18
1942,858,16,4,Cash,2025-12-18
1943,524,9,5,Cash,2024-07-15
1944,773,15,3,Cash,2026-05-29
1945,978,9,4,UPI,2025-12-03
1946,753,11,3,UPI,2025-07-15
1947,172,6,1,Net Banking,2024-12-08
1948,218,16,3,Cash,2024-07-17
1949,697,13,3,Card,2025-10-31
1950,695,16,3,Card,2026-05-13
1951,84,2,3,Card,2025-03-27
1952,939,13,1,Card,2024-10-27
1953,446,1,3,Cash,2024-09-07
1954,364,16,5,Net Banking,2026-02-11
1955,618,3,3,Cash,2025-08-05
1956,715,11,4,Net Banking,2025-06-29
1957,759,6,2,Cash,2026-05-03
1958,270,9,2,Net Banking,2025-06-11
1959,855,11,2,Net Banking,2025-03-31
1960,34,11,5,Cash,2025-08-10
1961,697,10,4,Card,2025-06-08
1962,297,15,5,Cash,2025-12-22
1963,102,2,1,Card,2025-07-31
1964,67,12,4,Net Banking,2024-09-05
1965,298,11,4,Net Banking,2025-07-27
1966,838,2,3,UPI,2025-12-25
1967,219,5,2,UPI,2024-07-12
1968,125,13,5,Card,2024-09-11
1969,928,13,1,Card,2026-05-17
1970,653,7,2,Cash,2024-11-09
1971,72,16,4,Card,2025-02-22
1972,531,4,2,Cash,2025-11-30
1973,680,9,2,Card,2024-10-02
1974,284,1,5,Cash,2025-06-21
1975,265,9,5,UPI,2025-10-29
1976,28,13,1,Card,2025-06-06
1977,193,13,2,Card,2024-11-14
1978,463,2,2,Card,2025-12-18
1979,867,10,3,Net Banking,2024-12-16
1980,618,11,2,UPI,2025-01-12
1981,148,3,4,Net Banking,2026-04-28
1982,428,8,5,Net Banking,2026-04-07
1983,177,15,1,Cash,2025-11-28
1984,865,9,5,UPI,2024-07-25
1985,788,3,2,Card,2025-12-27
1986,654,7,4,UPI,2025-12-16
1987,846,8,1,Card,2024-08-08
1988,288,5,4,Cash,2025-04-07
1989,127,13,1,Cash,2025-10-24
1990,985,13,1,Card,2025-12-10
1991,756,10,3,UPI,2025-05-20
1992,787,9,5,Net Banking,2025-04-25
1993,805,5,4,Net Banking,2026-01-06
1994,403,15,1,Cash,2025-07-22
1995,863,14,3,Cash,2026-05-24
1996,423,1,2,UPI,2024-06-25
1997,743,6,1,Card,2025-01-06
1998,187,11,2,Net Banking,2024-10-25
1999,884,1,3,Card,2025-04-11
2000,986,11,5,Net Banking,2024-08-02
2001,812,5,1,UPI,2026-05-04
2002,627,15,5,Card,2026-01-03
2003,776,13,1,Cash,2024-08-24
2004,877,7,3,UPI,2025-12-21
2005,299,14,1,Card,2024-12-14
2006,241,6,5,UPI,2024-11-08
2007,716,4,5,Cash,2025-04-30
2008,896,3,2,UPI,2025-11-22
2009,414,2,2,Cash,2024-09-07
2010,133,4,5,Net Banking,2024-10-06
2011,397,12,1,UPI,2024-09-11
2012,556,1,1,Cash,2024-10-24
2013,93,15,1,Net Banking,2025-05-06
2014,953,8,4,UPI,2024-07-15
2015,851,6,4,Card,2026-03-12
2016,983,16,2,UPI,2025-08-31
2017,423,12,2,Net Banking,2025-04-05
2018,470,11,2,Card,2026-01-24
2019,265,12,4,Net Banking,2024-11-30
2020,593,16,1,Card,2026-02-25
2021,783,11,4,Net Banking,2024-10-22
2022,149,2,5,Net Banking,2025-09-30
2023,754,16,3,UPI,2025-03-03
2024,677,5,3,Net Banking,2024-06-26
2025,455,7,3,Cash,2025-08-03
2026,877,3,2,Net Banking,2026-02-05
2027,545,4,4,UPI,2024-10-14
2028,288,7,2,Net Banking,2024-09-25
2029,284,14,5,UPI,2026-03-04
2030,976,2,2,Card,2024-07-02
2031,332,6,2,Net Banking,2025-09-14
2032,478,14,2,UPI,2025-05-30
2033,153,16,5,UPI,2026-03-01
2034,105,13,1,UPI,2025-05-29
2035,779,3,1,UPI,2025-08-25
2036,87,8,3,Card,2025-08-16
2037,5,3,1,UPI,2025-08-07
2038,810,8,3,Cash,2025-06-05
2039,600,13,1,Cash,2025-11-26
2040,158,14,4,Card,2026-02-10
2041,3,1,4,Cash,2025-03-02
2042,703,16,3,UPI,2025-08-17
2043,298,10,1,Card,2025-08-25
2044,787,5,2,UPI,2025-08-17
2045,691,12,4,Card,2025-07-03
2046,459,6,5,Cash,2024-07-23
2047,858,11,2,Card,2026-01-18
2048,882,9,3,Card,2025-07-15
2049,192,6,5,Cash,2025-11-20
2050,893,15,5,Card,2025-11-16
2051,845,4,5,Net Banking,2025-09-10
2052,381,4,5,Cash,2025-06-06
2053,373,8,2,UPI,2025-09-25
2054,63,4,4,Card,2026-02-06
2055,374,10,5,Card,2026-06-18
2056,759,14,4,Net Banking,2025-01-23
2057,766,6,2,UPI,2026-01-13
2058,374,9,5,Card,2025-10-28
2059,932,13,2,Card,2025-06-29
2060,585,13,3,UPI,2025-04-26
2061,585,16,4,Net Banking,2024-08-12
2062,480,9,4,UPI,2025-09-22
2063,377,2,2,Net Banking,2026-05-26
2064,856,4,2,UPI,2026-04-30
2065,427,7,2,UPI,2026-02-21
2066,643,4,3,Net Banking,2026-04-10
2067,114,12,1,Net Banking,2026-05-12
2068,268,15,4,Net Banking,2025-08-06
2069,201,2,5,Card,2026-04-10
2070,639,16,1,Card,2026-06-15
2071,339,6,3,UPI,2025-07-23
2072,380,12,5,Cash,2025-07-21
2073,759,6,2,UPI,2026-06-05
2074,538,1,5,Cash,2024-12-14
2075,667,16,2,Cash,2025-08-12
2076,312,7,2,Card,2024-06-25
2077,228,6,1,Net Banking,2025-08-18
2078,608,12,4,UPI,2025-09-05
2079,956,8,5,UPI,2025-10-09
2080,146,2,2,Card,2025-11-24
2081,991,8,1,Cash,2024-08-22
2082,669,3,1,Net Banking,2025-09-16
2083,779,13,1,Net Banking,2025-02-23
2084,195,11,4,UPI,2025-08-31
2085,281,4,2,UPI,2025-08-29
2086,251,2,4,Card,2026-04-19
2087,491,14,3,UPI,2026-01-24
2088,92,15,4,Card,2025-08-11
2089,327,14,4,UPI,2026-06-23
2090,54,14,5,Cash,2024-09-27
2091,311,9,1,UPI,2025-04-26
2092,505,3,3,UPI,2024-11-22
2093,747,11,5,UPI,2025-06-03
2094,312,5,5,Cash,2026-04-17
2095,802,2,2,Net Banking,2026-04-04
2096,22,3,4,Card,2026-03-10
2097,459,13,5,Net Banking,2024-09-09
2098,147,1,2,Cash,2026-06-13
2099,16,15,4,Net Banking,2025-01-05
2100,572,4,2,UPI,2025-01-22
2101,695,6,3,Net Banking,2024-11-10
2102,557,6,4,Cash,2026-02-26
2103,611,12,5,Net Banking,2024-08-30
2104,535,9,3,Card,2026-01-18
2105,238,10,2,Net Banking,2025-10-31
2106,64,7,5,Card,2025-07-20
2107,941,15,2,UPI,2025-03-16
2108,337,8,4,Net Banking,2024-09-30
2109,911,3,5,Cash,2024-10-06
2110,305,16,4,Cash,2025-03-13
2111,216,16,2,Net Banking,2024-06-27
2112,111,13,3,Net Banking,2024-10-23
2113,427,3,1,Cash,2025-10-18
2114,444,4,4,Cash,2026-02-11
2115,749,7,3,Card,2024-11-04
2116,301,6,4,Cash,2025-09-10
